Scenario,Weight,Algorithm,Time (ms),Expansions,Generations,Open,Quality,Path
6/10 (450295) to (81125),10,A*,43.9087,9110,19595,1016,10.9521,9166
6/10 (450295) to (81125),10,CA*,41.6985,9105,16299,753,10.8972,9120
7/10 (106278) to (422657),1,A*,185.911,36381,65415,320,9.92443,16612
7/10 (106278) to (422657),1,CA*,168.225,36380,57636,301,9.92801,16618
7/10 (106278) to (422657),2,A*,147.079,28812,50250,728,10.1921,17060
7/10 (106278) to (422657),2,CA*,138.91,28816,44006,605,10.1813,17042
7/10 (106278) to (422657),5,A*,103.422,20068,40988,1378,10.6485,17824
7/10 (106278) to (422657),5,CA*,94.0727,20034,33434,1163,10.6222,17780
7/10 (106278) to (422657),10,A*,68.6736,14565,27409,1678,10.7202,17944
7/10 (106278) to (422657),10,CA*,63.8795,14558,23535,1337,10.67,17860
8/10 (436672) to (105258),1,A*,234.767,40718,68730,217,9.92719,16604
8/10 (436672) to (105258),1,CA*,211.396,40717,63896,194,9.92719,16604
8/10 (436672) to (105258),2,A*,211.58,39760,75024,379,10.4629,17500
8/10 (436672) to (105258),2,CA*,186.514,39768,62814,335,10.4151,17420
8/10 (436672) to (105258),5,A*,173.948,33882,70024,809,10.8993,18230
8/10 (436672) to (105258),5,CA*,159.849,33872,58125,664,10.8623,18168
8/10 (436672) to (105258),10,A*,139.003,28307,55717,1049,11.0345,18456
8/10 (436672) to (105258),10,CA*,134.032,28278,48670,808,10.9615,18334
9/10 (419666) to (111269),1,A*,208.973,41748,70125,151,9.92456,16604
9/10 (419666) to (111269),1,CA*,193.871,41747,65425,142,9.92456,16604
9/10 (419666) to (111269),2,A*,204.463,39776,73648,354,10.5032,17572
9/10 (419666) to (111269),2,CA*,186.523,39783,62145,284,10.4553,17492
9/10 (419666) to (111269),5,A*,179.144,34744,71124,774,10.8917,18222
9/10 (419666) to (111269),5,CA*,163.242,34723,59168,615,10.8546,18160
9/10 (419666) to (111269),10,A*,152.698,29626,58109,971,11.0148,18428
9/10 (419666) to (111269),10,CA*,137.443,29602,50633,752,10.9335,18292
10/10 (573430) to (237145),1,A*,119.623,26371,45031,380,9.77218,8300
10/10 (573430) to (237145),1,CA*,115.192,26371,42329,351,9.77218,8300
10/10 (573430) to (237145),2,A*,75.4614,16183,29022,526,10.5257,8940
10/10 (573430) to (237145),2,CA*,68.8755,16021,25019,378,10.4409,8868
10/10 (573430) to (237145),5,A*,53.9766,11002,25306,930,11.3169,9612
10/10 (573430) to (237145),5,CA*,48.7089,10960,19632,674,11.2439,9550
10/10 (573430) to (237145),10,A*,47.1999,9859,22552,1072,11.5288,9792
10/10 (573430) to (237145),10,CA*,43.4295,9849,17660,771,11.3969,9680
1/10 (8547) to (8846),1,A*,0.030459,4,17,13,9.95837,34
1/10 (8547) to (8846),1,CA*,0.017875,4,10,6,9.95837,34
1/10 (8547) to (8846),2,A*,0.023,4,17,13,9.95837,34
1/10 (8547) to (8846),2,CA*,0.01625,4,10,6,9.95837,34
1/10 (8547) to (8846),5,A*,0.02125,4,17,13,9.95837,34
1/10 (8547) to (8846),5,CA*,0.015583,4,10,6,9.95837,34
1/10 (8547) to (8846),10,A*,0.021417,4,17,13,9.95837,34
1/10 (8547) to (8846),10,CA*,0.015292,4,10,6,9.95837,34
2/10 (20445) to (20243),1,A*,0.019208,3,11,8,9.89949,28
2/10 (20445) to (20243),1,CA*,0.012042,3,7,4,9.89949,28
2/10 (20445) to (20243),2,A*,0.015208,3,11,8,9.89949,28
2/10 (20445) to (20243),2,CA*,0.011083,3,7,4,9.89949,28
2/10 (20445) to (20243),5,A*,0.014209,3,11,8,9.89949,28
2/10 (20445) to (20243),5,CA*,0.010792,3,7,4,9.89949,28
2/10 (20445) to (20243),10,A*,0.014375,3,11,8,9.89949,28
2/10 (20445) to (20243),10,CA*,0.010625,3,7,4,9.89949,28
3/10 (19515) to (19714),1,A*,0.017,3,14,11,9.94113,24
3/10 (19515) to (19714),1,CA*,0.013667,3,7,4,9.94113,24
3/10 (19515) to (19714),2,A*,0.018375,3,14,11,9.94113,24
3/10 (19515) to (19714),2,CA*,0.011167,3,7,4,9.94113,24
3/10 (19515) to (19714),5,A*,0.017084,3,14,11,9.94113,24
3/10 (19515) to (19714),5,CA*,0.010833,3,7,4,9.94113,24
3/10 (19515) to (19714),10,A*,0.016708,3,14,11,9.94113,24
3/10 (19515) to (19714),10,CA*,0.010709,3,7,4,9.94113,24
4/10 (5055) to (19143),1,A*,4.455,1028,2163,300,9.94839,1458
4/10 (5055) to (19143),1,CA*,3.9925,1028,2048,238,9.94839,1458
4/10 (5055) to (19143),2,A*,1.74971,369,985,359,12.1591,1782
4/10 (5055) to (19143),2,CA*,1.42788,363,715,231,12.05,1766
4/10 (5055) to (19143),5,A*,1.35213,305,779,381,12.937,1896
4/10 (5055) to (19143),5,CA*,1.17487,300,611,260,12.9234,1894
4/10 (5055) to (19143),10,A*,1.55438,294,756,388,13.3464,1956
4/10 (5055) to (19143),10,CA*,2.02096,291,601,266,13.0598,1914
5/10 (5472) to (18763),1,A*,3.50179,822,1689,253,9.94757,1462
5/10 (5472) to (18763),1,CA*,3.17988,812,1614,237,9.94757,1462
5/10 (5472) to (18763),2,A*,1.4835,244,624,285,10.8729,1598
5/10 (5472) to (18763),2,CA*,0.958,242,523,224,10.8729,1598
5/10 (5472) to (18763),5,A*,0.896541,190,513,294,11.1587,1640
5/10 (5472) to (18763),5,CA*,0.754291,191,433,229,11.009,1618
5/10 (5472) to (18763),10,A*,0.855709,182,496,294,11.1587,1640
5/10 (5472) to (18763),10,CA*,0.697334,174,406,225,11.009,1618
6/10 (21327) to (234103),1,A*,10.7695,2203,3710,206,9.6746,1422
6/10 (21327) to (234103),1,CA*,9.26129,2212,3447,186,9.76985,1436
6/10 (21327) to (234103),2,A*,4.98217,1134,1968,324,10.3822,1526
6/10 (21327) to (234103),2,CA*,4.60658,1139,1774,237,10.423,1532
6/10 (21327) to (234103),5,A*,4.54121,1011,2180,330,10.8992,1602
6/10 (21327) to (234103),5,CA*,4.28917,1026,1774,239,11.0353,1622
6/10 (21327) to (234103),10,A*,4.33675,975,2140,341,11.1714,1642
6/10 (21327) to (234103),10,CA*,3.91113,975,1694,243,11.1714,1642
7/10 (252105) to (796),1,A*,34.9039,7042,11851,145,9.85963,2846
7/10 (252105) to (796),1,CA*,32.0831,7032,11052,136,9.85963,2846
7/10 (252105) to (796),2,A*,12.9785,2693,5142,412,10.3585,2990
7/10 (252105) to (796),2,CA*,11.6477,2694,4342,273,10.3308,2982
7/10 (252105) to (796),5,A*,8.10279,1570,3941,534,10.8712,3138
7/10 (252105) to (796),5,CA*,6.95242,1576,2908,357,10.8574,3134
7/10 (252105) to (796),10,A*,6.82204,1367,3361,555,11.1276,3212
7/10 (252105) to (796),10,CA*,5.97796,1367,2541,368,11.0237,3182
8/10 (276) to (25511),1,A*,25.8195,5163,10887,315,9.89054,2862
8/10 (276) to (25511),1,CA*,22.9885,5157,9053,275,9.89054,2862
8/10 (276) to (25511),2,A*,11.0988,2326,5391,524,11.1623,3230
8/10 (276) to (25511),2,CA*,9.71158,2321,4089,374,11.107,3214
8/10 (276) to (25511),5,A*,8.42929,1916,3780,560,11.7981,3414
8/10 (276) to (25511),5,CA*,7.86333,1922,3320,388,11.7774,3408
8/10 (276) to (25511),10,A*,8.02587,1824,3502,576,12.6414,3658
8/10 (276) to (25511),10,CA*,7.46808,1825,3134,405,12.5377,3628
9/10 (2448) to (1413),1,A*,25.8415,5033,10579,214,9.89263,2866
9/10 (2448) to (1413),1,CA*,22.7011,5032,8740,199,9.89263,2866
9/10 (2448) to (1413),2,A*,9.27492,1868,4524,461,11.1629,3234
9/10 (2448) to (1413),2,CA*,8.17029,1863,3339,318,11.1076,3218
9/10 (2448) to (1413),5,A*,5.19754,1200,2428,526,11.8877,3444
9/10 (2448) to (1413),5,CA*,5.01429,1197,2154,389,11.9222,3454
9/10 (2448) to (1413),10,A*,4.39246,1044,2105,548,12.3986,3592
9/10 (2448) to (1413),10,CA*,4.07879,1040,1871,406,12.3226,3570
10/10 (2329) to (497),1,A*,22.9036,4742,8812,215,9.90814,2524
10/10 (2329) to (497),1,CA*,20.6965,4742,7553,194,9.90814,2524
10/10 (2329) to (497),2,A*,11.9334,2518,5568,390,10.8817,2772
10/10 (2329) to (497),2,CA*,10.0652,2411,4196,318,10.9916,2800
10/10 (2329) to (497),5,A*,6.28758,1453,3047,447,12.2321,3116
10/10 (2329) to (497),5,CA*,5.80333,1452,2566,348,12.2007,3108
10/10 (2329) to (497),10,A*,5.32754,1276,2567,475,12.8994,3286
10/10 (2329) to (497),10,CA*,4.95929,1276,2236,368,12.8445,3272
1/10 (25293) to (25193),1,A*,0.01625,2,9,7,10,10
1/10 (25293) to (25193),1,CA*,0.004375,2,2,0,10,10
1/10 (25293) to (25193),2,A*,0.01125,2,9,7,10,10
1/10 (25293) to (25193),2,CA*,0.00375,2,2,0,10,10
1/10 (25293) to (25193),5,A*,0.010167,2,9,7,10,10
1/10 (25293) to (25193),5,CA*,0.003625,2,2,0,10,10
1/10 (25293) to (25193),10,A*,0.010917,2,9,7,10,10
1/10 (25293) to (25193),10,CA*,0.00375,2,2,0,10,10
2/10 (217227) to (217228),1,A*,0.011583,2,9,7,10,10
2/10 (217227) to (217228),1,CA*,0.003875,2,2,0,10,10
2/10 (217227) to (217228),2,A*,0.011291,2,9,7,10,10
2/10 (217227) to (217228),2,CA*,0.003833,2,2,0,10,10
2/10 (217227) to (217228),5,A*,0.010375,2,9,7,10,10
2/10 (217227) to (217228),5,CA*,0.003542,2,2,0,10,10
2/10 (217227) to (217228),10,A*,0.01025,2,9,7,10,10
2/10 (217227) to (217228),10,CA*,0.003625,2,2,0,10,10
3/10 (239149) to (240147),1,A*,0.019292,3,14,11,9.94113,24
3/10 (239149) to (240147),1,CA*,0.0115,3,7,4,9.94113,24
3/10 (239149) to (240147),2,A*,0.016833,3,14,11,9.94113,24
3/10 (239149) to (240147),2,CA*,0.014084,3,7,4,9.94113,24
3/10 (239149) to (240147),5,A*,0.01675,3,14,11,9.94113,24
3/10 (239149) to (240147),5,CA*,0.010834,3,7,4,9.94113,24
3/10 (239149) to (240147),10,A*,0.016333,3,14,11,9.94113,24
3/10 (239149) to (240147),10,CA*,0.010625,3,7,4,9.94113,24
4/10 (236168) to (158100),1,A*,6.55096,1497,2576,257,4.3541,1284
4/10 (236168) to (158100),1,CA*,58.8374,12924,18889,309,8.87775,2618
4/10 (236168) to (158100),2,A*,2.14075,487,1037,243,4.43549,1308
4/10 (236168) to (158100),2,CA*,45.8015,10087,14665,237,10.0511,2964
4/10 (236168) to (158100),5,A*,6.98513,1484,3630,400,4.62538,1364
4/10 (236168) to (158100),5,CA*,32.3788,6924,12127,365,10.7767,3178
4/10 (236168) to (158100),10,A*,9.97213,2117,4937,363,4.62538,1364
4/10 (236168) to (158100),10,CA*,23.296,5253,9101,347,10.7767,3178
5/10 (15297) to (241185),1,A*,10.9991,2575,4544,225,5.20174,1546
5/10 (15297) to (241185),1,CA*,10.1388,2542,4300,191,5.20174,1546
5/10 (15297) to (241185),2,A*,7.89692,1797,3410,307,5.20174,1546
5/10 (15297) to (241185),2,CA*,7.23238,1796,3147,241,5.20174,1546
5/10 (15297) to (241185),5,A*,8.56183,1749,4399,331,5.63242,1674
5/10 (15297) to (241185),5,CA*,7.53196,1746,3220,242,5.63242,1674
5/10 (15297) to (241185),10,A*,8.73521,1740,4167,344,5.63242,1674
5/10 (15297) to (241185),10,CA*,7.46217,1713,3185,246,5.63242,1674
6/10 (122130) to (252107),1,A*,15.797,3242,7115,180,5.9853,1790
6/10 (122130) to (252107),1,CA*,13.7596,3236,5581,136,6.00536,1796
6/10 (122130) to (252107),2,A*,3.73883,786,1877,296,6.33305,1894
6/10 (122130) to (252107),2,CA*,3.20425,797,1503,196,6.29961,1884
6/10 (122130) to (252107),5,A*,1.37283,295,778,345,6.7343,2014
6/10 (122130) to (252107),5,CA*,1.12383,290,585,219,6.58717,1970
6/10 (122130) to (252107),10,A*,1.128,247,678,364,6.86805,2054
6/10 (122130) to (252107),10,CA*,0.905167,245,517,235,6.72092,2010
7/10 (71257) to (8225),1,A*,64.5926,13071,23929,430,8.05042,4740
7/10 (71257) to (8225),1,CA*,100.271,20085,31948,244,9.93225,5848
7/10 (71257) to (8225),2,A*,32.3752,6486,13541,653,9.48387,5584
7/10 (71257) to (8225),2,CA*,51.3793,11243,19082,543,9.97301,5872
7/10 (71257) to (8225),5,A*,25.6282,5266,10332,678,10.4146,6132
7/10 (71257) to (8225),5,CA*,25.0235,5508,9619,484,10.6456,6268
7/10 (71257) to (8225),10,A*,23.7939,5002,9590,683,10.1327,5966
7/10 (71257) to (8225),10,CA*,23.7505,5202,9068,501,10.7475,6328
8/10 (6833) to (83221),1,A*,102.469,19863,35702,344,8.05027,4736
8/10 (6833) to (83221),1,CA*,96.0836,19856,32029,322,8.07066,4748
8/10 (6833) to (83221),2,A*,87.684,16672,34266,416,8.27804,4870
8/10 (6833) to (83221),2,CA*,79.5015,16660,28288,355,8.21685,4834
8/10 (6833) to (83221),5,A*,79.3306,15904,28907,401,8.90697,5240
8/10 (6833) to (83221),5,CA*,75.1243,15909,26023,333,8.84237,5202
8/10 (6833) to (83221),10,A*,71.9229,15249,25023,424,10.3654,6098
8/10 (6833) to (83221),10,CA*,75.064,15389,23919,296,10.702,6296
9/10 (72260) to (7148),1,A*,70.9874,14319,25237,286,8.06314,4768
9/10 (72260) to (7148),1,CA*,104.582,21198,33273,241,9.93687,5876
9/10 (72260) to (7148),2,A*,57.2175,10653,21867,638,9.50395,5620
9/10 (72260) to (7148),2,CA*,59.7616,12519,21545,506,10.2277,6048
9/10 (72260) to (7148),5,A*,29.1364,5995,12241,836,10.4171,6160
9/10 (72260) to (7148),5,CA*,26.624,5868,10409,590,10.9008,6446
9/10 (72260) to (7148),10,A*,24.4174,5127,9970,729,10.4915,6204
9/10 (72260) to (7148),10,CA*,23.782,5247,9341,590,10.9887,6498
10/10 (253241) to (8637),1,A*,52.3872,10840,19698,404,7.37271,3192
10/10 (253241) to (8637),1,CA*,97.7828,20291,34047,232,9.9319,4300
10/10 (253241) to (8637),2,A*,9.13458,1958,4537,604,9.32213,4036
10/10 (253241) to (8637),2,CA*,28.4746,6785,11320,470,10.0612,4356
10/10 (253241) to (8637),5,A*,3.34888,742,1995,647,9.9781,4320
10/10 (253241) to (8637),5,CA*,4.1695,1102,2045,427,10.7172,4640
10/10 (253241) to (8637),10,A*,2.94375,641,1736,661,9.9781,4320
10/10 (253241) to (8637),10,CA*,3.23058,872,1654,450,10.7172,4640
1/10 (212111) to (212110),1,A*,0.016042,2,9,7,10,10
1/10 (212111) to (212110),1,CA*,0.004833,2,2,0,10,10
1/10 (212111) to (212110),2,A*,0.010084,2,9,7,10,10
1/10 (212111) to (212110),2,CA*,0.003875,2,2,0,10,10
1/10 (212111) to (212110),5,A*,0.009417,2,9,7,10,10
1/10 (212111) to (212110),5,CA*,0.003791,2,2,0,10,10
1/10 (212111) to (212110),10,A*,0.009333,2,9,7,10,10
1/10 (212111) to (212110),10,CA*,0.003792,2,2,0,10,10
2/10 (216109) to (217111),1,A*,0.018542,3,14,11,9.94113,24
2/10 (216109) to (217111),1,CA*,0.011417,3,7,4,9.94113,24
2/10 (216109) to (217111),2,A*,0.016875,3,14,11,9.94113,24
2/10 (216109) to (217111),2,CA*,0.011125,3,7,4,9.94113,24
2/10 (216109) to (217111),5,A*,0.016166,3,14,11,9.94113,24
2/10 (216109) to (217111),5,CA*,0.011541,3,7,4,9.94113,24
2/10 (216109) to (217111),10,A*,0.01575,3,14,11,9.94113,24
2/10 (216109) to (217111),10,CA*,0.010542,3,7,4,9.94113,24
3/10 (25597) to (25395),1,A*,0.01675,3,14,11,9.89949,28
3/10 (25597) to (25395),1,CA*,0.011542,3,7,4,9.89949,28
3/10 (25597) to (25395),2,A*,0.017917,3,14,11,9.89949,28
3/10 (25597) to (25395),2,CA*,0.010959,3,7,4,9.89949,28
3/10 (25597) to (25395),5,A*,0.016208,3,14,11,9.89949,28
3/10 (25597) to (25395),5,CA*,0.01125,3,7,4,9.89949,28
3/10 (25597) to (25395),10,A*,0.015917,3,14,11,9.89949,28
3/10 (25597) to (25395),10,CA*,0.010542,3,7,4,9.89949,28
4/10 (161132) to (23183),1,A*,4.0955,975,2074,222,9.85709,904
4/10 (161132) to (23183),1,CA*,3.62846,975,1971,215,9.85709,904
4/10 (161132) to (23183),2,A*,0.389666,71,293,222,9.85709,904
4/10 (161132) to (23183),2,CA*,0.295917,71,194,123,9.85709,904
4/10 (161132) to (23183),5,A*,0.396375,71,293,222,9.85709,904
4/10 (161132) to (23183),5,CA*,0.29425,71,194,123,9.85709,904
4/10 (161132) to (23183),10,A*,0.400459,71,293,222,9.85709,904
4/10 (161132) to (23183),10,CA*,0.290625,71,194,123,9.85709,904
5/10 (291148) to (214135),1,A*,2.61912,600,1295,70,9.87837,926
5/10 (291148) to (214135),1,CA*,2.28633,577,1034,54,10.1131,948
5/10 (291148) to (214135),2,A*,0.429708,95,269,156,10.1131,948
5/10 (291148) to (214135),2,CA*,0.33875,94,207,104,10.1131,948
5/10 (291148) to (214135),5,A*,0.371709,81,242,161,10.2411,960
5/10 (291148) to (214135),5,CA*,0.295083,82,192,110,10.3051,966
5/10 (291148) to (214135),10,A*,0.371292,81,242,161,10.2411,960
5/10 (291148) to (214135),10,CA*,0.295917,82,192,110,10.3051,966
6/10 (186115) to (269144),1,A*,1.33104,315,722,184,9.95662,946
6/10 (186115) to (269144),1,CA*,1.15813,315,646,124,9.95662,946
6/10 (186115) to (269144),2,A*,0.707875,146,443,206,11.0512,1050
6/10 (186115) to (269144),2,CA*,0.576084,150,324,125,11.0512,1050
6/10 (186115) to (269144),5,A*,0.559875,116,352,212,11.7459,1116
6/10 (186115) to (269144),5,CA*,0.433958,113,260,130,11.4722,1090
6/10 (186115) to (269144),10,A*,0.505542,105,333,215,11.7459,1116
6/10 (186115) to (269144),10,CA*,0.395875,103,244,133,11.7459,1116
7/10 (297152) to (20069),1,A*,17.8685,3771,6691,163,9.87196,1780
7/10 (297152) to (20069),1,CA*,17.9972,3771,6412,129,9.87196,1780
7/10 (297152) to (20069),2,A*,9.79846,1926,4079,309,10.1714,1834
7/10 (297152) to (20069),2,CA*,8.57725,1925,3607,229,10.1714,1834
7/10 (297152) to (20069),5,A*,4.18108,900,2048,365,10.3933,1874
7/10 (297152) to (20069),5,CA*,3.72267,894,1608,234,10.3822,1872
7/10 (297152) to (20069),10,A*,3.01321,667,1496,356,10.3933,1874
7/10 (297152) to (20069),10,CA*,2.80179,665,1207,220,10.3822,1872
8/10 (303157) to (19471),1,A*,16.8022,3523,6452,185,9.87049,1792
8/10 (303157) to (19471),1,CA*,15.3275,3523,6178,154,9.87049,1792
8/10 (303157) to (19471),2,A*,6.03617,1298,2722,350,10.1679,1846
8/10 (303157) to (19471),2,CA*,5.39871,1297,2444,241,10.1679,1846
8/10 (303157) to (19471),5,A*,2.89213,606,1545,351,10.5204,1910
8/10 (303157) to (19471),5,CA*,2.45667,605,1131,211,10.5094,1908
8/10 (303157) to (19471),10,A*,2.5745,542,1356,355,10.5204,1910
8/10 (303157) to (19471),10,CA*,2.20475,541,1014,211,10.5094,1908
9/10 (295153) to (20570),1,A*,18.4068,3905,6954,162,9.87406,1810
9/10 (295153) to (20570),1,CA*,17.5054,3905,6656,130,9.87406,1810
9/10 (295153) to (20570),2,A*,13.4465,2662,5452,298,10.005,1834
9/10 (295153) to (20570),2,CA*,12.2499,2662,4891,236,10.005,1834
9/10 (295153) to (20570),5,A*,6.31971,1336,2889,343,10.1796,1866
9/10 (295153) to (20570),5,CA*,5.77758,1332,2374,238,10.1359,1858
9/10 (295153) to (20570),10,A*,5.26442,1100,2290,356,10.1796,1866
9/10 (295153) to (20570),10,CA*,4.78646,1106,1967,238,10.2123,1872
10/10 (206124) to (180184),1,A*,0.311917,63,204,139,9.94778,704
10/10 (206124) to (180184),1,CA*,0.247666,63,155,91,9.94778,704
10/10 (206124) to (180184),2,A*,0.303542,61,202,141,10.0608,712
10/10 (206124) to (180184),2,CA*,0.239833,61,152,91,10.0608,712
10/10 (206124) to (180184),5,A*,0.334083,61,202,141,10.0608,712
10/10 (206124) to (180184),5,CA*,0.262125,61,152,91,10.0608,712
10/10 (206124) to (180184),10,A*,0.308917,61,202,141,10.0608,712
10/10 (206124) to (180184),10,CA*,0.229916,61,152,91,10.0608,712
1/10 (5251086) to (5281088),1,A*,0.032041,4,19,15,9.92575,38
1/10 (5251086) to (5281088),1,CA*,0.021166,4,10,6,9.92575,38
1/10 (5251086) to (5281088),2,A*,0.03375,4,19,15,9.92575,38
1/10 (5251086) to (5281088),2,CA*,0.02625,4,10,6,9.92575,38
1/10 (5251086) to (5281088),5,A*,0.0355,4,19,15,9.92575,38
1/10 (5251086) to (5281088),5,CA*,0.019542,4,10,6,9.92575,38
1/10 (5251086) to (5281088),10,A*,0.026542,4,19,15,9.92575,38
1/10 (5251086) to (5281088),10,CA*,0.022125,4,10,6,9.92575,38
2/10 (5781112) to (5801114),1,A*,0.020417,3,14,11,9.89949,28
2/10 (5781112) to (5801114),1,CA*,0.012917,3,7,4,9.89949,28
2/10 (5781112) to (5801114),2,A*,0.018708,3,14,11,9.89949,28
2/10 (5781112) to (5801114),2,CA*,0.013875,3,7,4,9.89949,28
2/10 (5781112) to (5801114),5,A*,0.019875,3,14,11,9.89949,28
2/10 (5781112) to (5801114),5,CA*,0.014459,3,7,4,9.89949,28
2/10 (5781112) to (5801114),10,A*,0.019,3,14,11,9.89949,28
2/10 (5781112) to (5801114),10,CA*,0.016875,3,7,4,9.89949,28
3/10 (53848) to (53847),1,A*,0.020292,2,9,7,10,10
3/10 (53848) to (53847),1,CA*,0.015709,2,2,0,10,10
3/10 (53848) to (53847),2,A*,0.017125,2,9,7,10,10
3/10 (53848) to (53847),2,CA*,0.016042,2,2,0,10,10
3/10 (53848) to (53847),5,A*,0.015667,2,9,7,10,10
3/10 (53848) to (53847),5,CA*,0.008375,2,2,0,10,10
3/10 (53848) to (53847),10,A*,0.014792,2,9,7,10,10
3/10 (53848) to (53847),10,CA*,0.012875,2,2,0,10,10
4/10 (1631003) to (450581),1,A*,136.74,27756,47325,236,9.83339,7596
4/10 (1631003) to (450581),1,CA*,126.604,27754,44253,224,9.83339,7596
4/10 (1631003) to (450581),2,A*,31.175,6285,14764,1047,10.1234,7820
4/10 (1631003) to (450581),2,CA*,26.5775,6305,11538,744,10.0923,7796
4/10 (1631003) to (450581),5,A*,19.1228,3971,9356,1297,10.5998,8188
4/10 (1631003) to (450581),5,CA*,17.6198,3975,7694,878,10.504,8114
4/10 (1631003) to (450581),10,A*,16.5028,3557,7986,1367,10.68,8250
4/10 (1631003) to (450581),10,CA*,15.7404,3559,6941,929,10.6179,8202
5/10 (4531145) to (434766),1,A*,147.171,30225,56690,653,9.88741,7698
5/10 (4531145) to (434766),1,CA*,135.832,30112,48754,600,9.88741,7698
5/10 (4531145) to (434766),2,A*,42.1326,9067,18175,828,10.2445,7976
5/10 (4531145) to (434766),2,CA*,36.69,9045,14337,572,10.2239,7960
5/10 (4531145) to (434766),5,A*,23.0675,5597,9877,1023,10.7582,8376
5/10 (4531145) to (434766),5,CA*,22.4278,5597,8759,697,10.7326,8356
5/10 (4531145) to (434766),10,A*,20.2925,4937,8780,1064,10.992,8558
5/10 (4531145) to (434766),10,CA*,19.8943,4936,7882,723,10.9072,8492
6/10 (493532) to (2091061),1,A*,61.7845,13444,25454,419,9.87831,7686
6/10 (493532) to (2091061),1,CA*,55.6112,13404,23239,351,9.87831,7686
6/10 (493532) to (2091061),2,A*,15.9271,3412,8175,1318,10.2176,7950
6/10 (493532) to (2091061),2,CA*,13.8862,3428,6444,901,10.2073,7942
6/10 (493532) to (2091061),5,A*,10.6642,2427,5368,1379,10.5723,8226
6/10 (493532) to (2091061),5,CA*,9.67521,2423,4464,910,10.5415,8202
6/10 (493532) to (2091061),10,A*,10.0185,2298,5036,1411,10.6237,8266
6/10 (493532) to (2091061),10,CA*,9.14113,2297,4257,933,10.5672,8222
7/10 (5711237) to (873751),1,A*,342.686,66129,109137,506,9.89603,15344
7/10 (5711237) to (873751),1,CA*,324.875,66121,101470,347,9.89603,15344
7/10 (5711237) to (873751),2,A*,122.674,25632,48718,825,10.0482,15580
7/10 (5711237) to (873751),2,CA*,110.019,25623,41789,591,10.0328,15556
7/10 (5711237) to (873751),5,A*,95.5523,19743,43193,1153,10.3127,15990
7/10 (5711237) to (873751),5,CA*,88.4748,19737,35266,811,10.3075,15982
7/10 (5711237) to (873751),10,A*,81.544,17104,36218,1394,10.5229,16316
7/10 (5711237) to (873751),10,CA*,76.0915,17098,30574,999,10.4881,16262
8/10 (5471217) to (897761),1,A*,340.025,66225,106929,573,9.89951,15332
8/10 (5471217) to (897761),1,CA*,322.957,66217,99784,394,9.92921,15378
8/10 (5471217) to (897761),2,A*,128.919,27625,48652,861,10.1165,15668
8/10 (5471217) to (897761),2,CA*,118.6,27619,42595,605,10.141,15706
8/10 (5471217) to (897761),5,A*,99.0941,20593,45046,1172,10.4212,16140
8/10 (5471217) to (897761),5,CA*,90.6698,20609,36177,805,10.4367,16164
8/10 (5471217) to (897761),10,A*,81.8428,17195,36444,1415,10.4961,16256
8/10 (5471217) to (897761),10,CA*,76.093,17205,30185,985,10.4909,16248
9/10 (857781) to (5651222),1,A*,282.176,55042,96500,423,9.89674,15342
9/10 (857781) to (5651222),1,CA*,260.639,55040,88534,403,9.9148,15370
9/10 (857781) to (5651222),2,A*,151.607,29813,57741,472,10.0864,15636
9/10 (857781) to (5651222),2,CA*,138.711,29765,48312,443,10.0941,15648
9/10 (857781) to (5651222),5,A*,80.3417,17087,33126,1427,10.5121,16296
9/10 (857781) to (5651222),5,CA*,75.7017,17069,28171,1136,10.5212,16310
9/10 (857781) to (5651222),10,A*,67.53,14646,27669,1655,10.5986,16430
9/10 (857781) to (5651222),10,CA*,63.455,14647,23803,1291,10.587,16412
